name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,filename,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_43_n150_b03_m15.txt,278268.3,278268.30000000005,0.4784069061279297,5,5,0,78,78
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_44_n150_b02_m15.txt,231014.90000000002,231014.89999998448,0.18306899070739746,3,3,0,62,62
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_44_n150_b03_m15.txt,391064.50000000006,391064.49999999994,0.32100510597229004,4,4,0,80,80
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_45_n150_b02_m15.txt,268675.60000000003,268675.5999999999,0.43869996070861816,6,6,0,65,65
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_45_n150_b03_m15.txt,414013.7,414013.70000000024,0.2897319793701172,3,3,0,81,81
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_46_n150_b02_m45.txt,323408.9,323408.89999999997,0.9042301177978516,9,9,0,68,68
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_46_n150_b03_m45.txt,449983.1000999999,449983.10010000016,0.37122488021850586,3,3,0,80,80
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_47_n150_b02_m45.txt,389015.6,389015.60000000003,0.17858004570007324,4,4,0,66,66
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_47_n150_b03_m45.txt,557837.2000000001,557837.1999999998,0.08335995674133301,3,3,0,79,79
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_48_n150_b02_m45.txt,261963.2,261963.20000000007,0.46722412109375,6,6,0,67,67
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_48_n150_b03_m45.txt,382096.8,382096.8,0.5781190395355225,8,8,0,80,80
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_49_n150_b02_m45.txt,378083.60000000003,378083.60000000003,0.5909099578857422,6,6,0,65,65
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_49_n150_b03_m45.txt,596741.8,596741.7999999999,0.0884408950805664,3,3,0,82,82
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_50_n150_b02_m45.txt,296146.6,296146.6,0.10931396484375,3,3,0,69,69
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_50_n150_b03_m45.txt,413492.20000000007,413492.1999999999,0.209946870803833,4,4,0,82,82
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_01_n500_b02_m50.txt,313330.8,313330.7999999945,0.5329499244689941,4,4,0,220,220
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_01_n500_b03_m50.txt,485853.7,485853.69999999984,1.1937370300292969,5,5,0,275,275
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_02_n500_b02_m50.txt,326183.1,326183.1000000001,0.26746511459350586,5,5,0,225,225
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_02_n500_b03_m50.txt,471292.0,471292.00000000023,0.24037694931030273,3,3,0,268,268
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_03_n500_b02_m50.txt,313340.69999999995,313340.6999999999,0.37169909477233887,4,4,0,220,220
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_03_n500_b03_m50.txt,484215.50000000134,484215.5000000015,0.4168660640716553,3,3,0,274,274
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_04_n500_b02_m50.txt,317258.3,317258.30000000005,0.28817009925842285,4,4,0,222,222
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_04_n500_b03_m50.txt,506074.0,506073.99999999977,0.34122610092163086,3,3,0,280,279
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_05_n500_b02_m50.txt,302009.0000000002,302009.00000000006,0.3124351501464844,4,4,0,216,215
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_05_n500_b03_m50.txt,507442.10000000003,507442.1,0.5612590312957764,5,5,0,278,278
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_06_n500_b02_m50.txt,319428.8,319428.8,0.5793709754943848,4,4,0,223,223
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_06_n500_b03_m50.txt,473681.00000000006,473680.99999999965,0.14019203186035156,3,3,0,270,270
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_07_n500_b02_m50.txt,311124.4,311124.4000000002,0.7630901336669922,5,5,0,218,218
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_07_n500_b03_m50.txt,451019.50000000006,451019.4999999996,0.6784601211547852,4,4,0,266,265
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_08_n500_b02_m50.txt,324261.5,324261.4999999997,0.6898291110992432,5,5,0,225,225
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_08_n500_b03_m50.txt,491139.89999999997,491139.9000000004,0.8227169513702393,5,5,0,276,275
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_09_n500_b02_m50.txt,289772.3,289772.3000000001,0.48818397521972656,5,5,0,214,214
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_09_n500_b03_m50.txt,475472.8,475472.79999999993,0.6508231163024902,6,6,0,273,273
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_10_n500_b02_m50.txt,317424.10000000003,317424.1,0.24498796463012695,3,3,0,223,222
fcdp-16-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_10_n500_b03_m50.txt,520751.7,520751.6999999997,0.7080519199371338,5,5,0,284,284
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_11_n50_b02_m5.txt,36982.3,36982.30000000001,0.7271728515625,4,1,0,23,23
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_11_n50_b03_m5.txt,47759.0,47759.0,0.045636892318725586,15,1,0,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_12_n50_b02_m5.txt,36521.100000000006,36521.100000000006,0.018136024475097656,2,1,0,21,21
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_12_n50_b03_m5.txt,67882.1,67882.1,0.02595996856689453,9,1,0,28,28
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_13_n50_b02_m5.txt,17907.8,17907.800000000003,0.02153301239013672,3,1,0,20,20
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_13_n50_b03_m5.txt,32206.3,32206.3,0.03176617622375488,7,1,0,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_14_n50_b02_m5.txt,21015.8,21015.8,0.016302108764648438,3,1,0,22,22
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_14_n50_b03_m5.txt,28745.300000000003,28745.300000000003,0.016583919525146484,2,1,0,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_15_n50_b02_m5.txt,41847.7,41847.7,0.020276784896850586,7,1,0,24,24
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_15_n50_b03_m5.txt,49365.3,49365.3,0.018936872482299805,3,1,0,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_16_n50_b02_m15.txt,21699.7,21699.7,0.014792919158935547,4,1,0,23,23
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_16_n50_b03_m15.txt,27355.9,27355.9,0.028656005859375,5,1,0,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_17_n50_b02_m15.txt,12360.8,12360.8,0.01994013786315918,7,1,0,21,21
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_17_n50_b03_m15.txt,20972.9,20972.9,0.019286155700683594,3,1,0,27,27
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_18_n50_b02_m15.txt,29555.9,29555.900000000005,0.0315699577331543,9,1,0,23,23
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_18_n50_b03_m15.txt,40045.1,40045.100000000006,0.025281906127929688,6,1,0,27,27
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_19_n50_b02_m15.txt,36888.8,36888.8,0.01973104476928711,1,1,0,26,26
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_19_n50_b03_m15.txt,33045.7,33045.700000000004,0.03264784812927246,8,1,0,24,24
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_20_n50_b02_m15.txt,22757.9,22757.9,0.028087854385375977,10,1,0,20,20
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_20_n50_b03_m15.txt,46442.6,46442.600000000006,0.013484001159667969,2,1,0,28,28
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_41_n150_b02_m15.txt,409849.60000000003,409849.60000000003,0.04245710372924805,7,1,0,67,67
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_41_n150_b03_m15.txt,585019.5000000001,585019.5000000001,0.0261690616607666,2,1,0,81,81
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_42_n150_b02_m15.txt,204811.59999999998,204811.59999999998,0.07445883750915527,9,2,0,63,62
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_42_n150_b03_m15.txt,303941.4,303941.4,0.050112009048461914,10,1,0,75,75
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_43_n150_b02_m15.txt,184548.19999999998,184548.19999999998,0.030354022979736328,3,1,0,63,63
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_43_n150_b03_m15.txt,278268.3,278268.30000000005,0.03068399429321289,4,1,0,78,78
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_44_n150_b02_m15.txt,231014.9,231014.9,0.023760080337524414,3,1,0,62,62
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_44_n150_b03_m15.txt,391064.5,391064.5,0.029284000396728516,4,1,0,80,80
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_45_n150_b02_m15.txt,268675.60000000003,268675.60000000003,0.03905987739562988,8,1,0,65,65
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_45_n150_b03_m15.txt,414013.7,414013.70000000024,0.027385950088500977,2,1,0,81,81
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_46_n150_b02_m45.txt,323408.9,323408.9,0.04029703140258789,7,1,0,68,68
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_46_n150_b03_m45.txt,449983.1,449983.10000000027,0.01998615264892578,2,1,0,80,80
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_47_n150_b02_m45.txt,389015.6,389015.60000000003,0.029808998107910156,4,1,0,66,66
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_47_n150_b03_m45.txt,557837.2000000001,557837.2000000001,0.025043964385986328,2,1,0,79,79
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_48_n150_b02_m45.txt,261963.19999999998,261963.20000000004,0.04457592964172363,10,1,0,67,67
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_48_n150_b03_m45.txt,382096.8,382096.8,0.03713798522949219,7,1,0,80,80
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_49_n150_b02_m45.txt,378083.60000000003,378083.60000000003,0.03245997428894043,4,1,0,65,65
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_49_n150_b03_m45.txt,596741.8,596741.8,0.021105051040649414,2,1,0,82,82
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_50_n150_b02_m45.txt,296146.6,296146.60000000003,0.01699995994567871,2,1,0,69,69
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-b_50_n150_b03_m45.txt,413492.20000000007,413492.20000000007,0.02520298957824707,3,1,0,82,82
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_01_n500_b02_m50.txt,313330.8,313330.80000000016,0.07564592361450195,4,1,0,220,220
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_01_n500_b03_m50.txt,485853.69999999995,485853.7,0.26681995391845703,5,1,0,275,275
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_02_n500_b02_m50.txt,326183.1,326183.1000000001,0.06153702735900879,3,1,0,225,225
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_02_n500_b03_m50.txt,471291.99999999994,471292.00000000023,0.09007501602172852,4,1,0,268,268
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_03_n500_b02_m50.txt,313340.69999999995,313340.69999999995,0.0854029655456543,3,1,0,220,220
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_03_n500_b03_m50.txt,484215.5,484215.5000000001,0.09861612319946289,2,1,0,274,274
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_04_n500_b02_m50.txt,317258.29999999766,317258.3000000001,0.13181185722351074,3,1,0,222,222
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_04_n500_b03_m50.txt,506073.99999999977,506074.0,0.11827707290649414,5,2,0,280,279
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_05_n500_b02_m50.txt,302009.0,302009.0,0.14837384223937988,8,2,0,216,215
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_05_n500_b03_m50.txt,507442.10000000003,507442.10000000003,0.06698179244995117,5,1,0,278,278
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_06_n500_b02_m50.txt,319428.8,319428.8,0.11821889877319336,9,1,0,223,223
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_06_n500_b03_m50.txt,473680.99999999994,473680.99999999994,0.07550406455993652,2,1,0,270,270
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_07_n500_b02_m50.txt,311124.4,311124.4,0.11680102348327637,9,1,0,218,218
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_07_n500_b03_m50.txt,451019.50000000006,451019.50000000006,0.26281189918518066,7,2,0,266,265
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_08_n500_b02_m50.txt,324261.5,324261.5,0.1269679069519043,9,1,0,225,225
fcdp-16-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,1,16,data/instance/CDP (Const.)/GKD-c_08_n500_b03_m50.txt,491139.9,491139.90000000014,0.2432551383972168,7,2,0,276,275
