name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,filename,c,rho,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n1000_coor.txt,0.1,0,378060.35517000005,378085.52688,0.39757800102233887,13,2,48,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n100_coor.txt,0.1,0,3657.85275,3686.23637,0.09941887855529785,18,2,62,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n2000_coor.txt,0.1,0,1.5098206702999999e6,1.5098551197100007e6,0.6055440902709961,5,2,34,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n250_coor.txt,0.1,0,22830.12871,22922.88354,0.09035706520080566,9,2,53,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n25_coor.txt,0.1,0,125.38528,173.90882,0.05375194549560547,7,2,100,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n500_coor.txt,0.1,0,95180.97752,95211.92023999999,0.31458497047424316,26,2,75,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n50_coor.txt,0.1,0,871.7519,898.63146,0.12395787239074707,25,2,96,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n1000_coor.txt,0.1,0,371493.80704,371499.97397000005,1.4335219860076904,65,2,62,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n100_coor.txt,0.1,0,3764.39408,3790.4643700000006,0.1413419246673584,20,2,92,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n2000_coor.txt,0.1,0,1.5031005564299999e6,1.5031020569200001e6,1.9999668598175049,38,1,57,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n250_coor.txt,0.1,0,23348.95808,23414.51935,0.22418904304504395,14,2,100,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n25_coor.txt,0.1,0,120.88333,169.79957000000002,0.022365808486938477,5,2,51,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n500_coor.txt,0.1,0,91962.11392,92013.60439000004,0.24196910858154297,13,2,79,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n50_coor.txt,0.1,0,887.17099,908.2362700000001,0.08145403861999512,12,2,83,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n1000_coor.txt,0.1,0,379212.77741,379313.78893000004,0.25072407722473145,6,2,40,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n100_coor.txt,0.1,0,3478.8325200000004,3493.09231,0.12382698059082031,27,2,60,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n2000_coor.txt,0.1,0,1.5083810154400002e6,1.5084152296699998e6,0.6439530849456787,10,2,34,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n250_coor.txt,0.1,0,23740.977310000002,23787.934650000003,0.10004496574401855,17,2,38,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n25_coor.txt,0.1,0,103.70357,124.19507999999999,0.050477027893066406,15,2,100,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n500_coor.txt,0.1,0,95149.92442,95171.36985,0.20751094818115234,20,2,50,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n50_coor.txt,0.1,0,863.58098,896.1698299999999,0.054910898208618164,13,2,64,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n1000_coor.txt,0.1,0,375718.55553,375764.78825000004,0.27846407890319824,6,2,45,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n100_coor.txt,0.1,0,3689.33299,3717.54388,0.12505507469177246,17,2,100,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n2000_coor.txt,0.1,0,1.5066772116e6,1.5066979838899989e6,1.0203490257263184,20,2,52,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n250_coor.txt,0.1,0,23336.37309,23373.51481,0.08446407318115234,9,2,48,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n25_coor.txt,0.1,0,109.2485,143.28530999999998,0.050279855728149414,9,2,94,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n500_coor.txt,0.1,0,96618.05025,96667.3302,0.08676505088806152,4,2,33,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n50_coor.txt,0.1,0,890.5712599999999,926.8012099999992,0.042495012283325195,11,2,38,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n1000_coor.txt,0.1,0,381667.77496,381679.0692700001,0.46393799781799316,28,2,38,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n100_coor.txt,0.1,0,3473.04468,3504.21763,0.14291787147521973,14,2,94,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n2000_coor.txt,0.1,0,1.52115794059e6,1.5211852312800002e6,0.9873819351196289,29,2,38,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n250_coor.txt,0.1,0,23215.038959999998,23245.589200000002,0.09833097457885742,10,2,50,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n25_coor.txt,0.1,0,120.56654,167.31968,0.03409409523010254,6,2,75,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n500_coor.txt,0.1,0,94917.48798,94936.07622999999,0.2709238529205322,29,2,64,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n50_coor.txt,0.1,0,846.8457500000001,864.38339,0.11040091514587402,30,2,57,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n1000_coor.txt,0.1,0,376493.16001,376546.2358900001,0.3850400447845459,8,2,50,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n100_coor.txt,0.1,0,3863.74632,3963.0770300000004,0.05215716361999512,6,2,50,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n2000_coor.txt,0.1,0,1.4975540742799998e6,1.4975899339000003e6,0.7023630142211914,7,2,44,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n250_coor.txt,0.1,0,23035.03398,23070.247980000004,0.1970818042755127,26,2,80,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n25_coor.txt,0.1,0,108.92847,135.22906,0.04721498489379883,16,2,74,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n500_coor.txt,0.1,0,95234.61882,95322.80508999998,0.13587403297424316,5,2,51,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n50_coor.txt,0.1,0,864.85468,876.7974100000001,0.09424114227294922,17,2,85,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n1000_coor.txt,0.1,0.01,369794.39559,369805.41543000005,1.4530668258666992,49,2,54,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n100_coor.txt,0.1,0.01,3509.3019400000003,3513.3608700000004,0.511497974395752,40,2,100,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n2000_coor.txt,0.1,0.01,1.45744933302e6,1.45744933302e6,3.207847833633423,50,1,66,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n250_coor.txt,0.1,0.01,22605.755449999997,22625.95238,0.5017690658569336,49,2,94,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n25_coor.txt,0.1,0.01,123.33878,147.03759,0.020262956619262695,8,2,41,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n500_coor.txt,0.1,0.01,93874.42921999999,93896.94561,0.6945750713348389,25,2,52,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n50_coor.txt,0.1,0.01,887.0480499999999,908.9021299999999,0.09820294380187988,17,2,70,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n1000_coor.txt,0.1,0.01,373784.88985000004,373790.57418,3.6336419582366943,161,2,97,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n100_coor.txt,0.1,0.01,3791.1865,3830.41384,0.07523703575134277,11,2,64,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n2000_coor.txt,0.1,0.01,1.4633661577899999e6,1.4633661577900003e6,1.226351022720337,20,1,28,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n250_coor.txt,0.1,0.01,22377.535499999998,22400.503230000002,0.2878110408782959,28,2,97,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n25_coor.txt,0.1,0.01,122.29381,188.83418999999998,0.03465914726257324,7,2,67,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n500_coor.txt,0.1,0.01,92976.08452,92991.35584999996,0.22706294059753418,12,2,53,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n50_coor.txt,0.1,0.01,902.61653,913.0352800000001,0.10228204727172852,22,2,94,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_2_n1000_coor.txt,0.1,0.01,369750.51580000005,369765.08198000013,0.6995499134063721,40,2,41,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_2_n100_coor.txt,0.1,0.01,3638.1807799999997,3688.1118000000006,0.06631994247436523,5,2,73,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_2_n2000_coor.txt,0.1,0.01,1.4723169706299999e6,1.4723169706300003e6,3.1043310165405273,18,1,38,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_2_n250_coor.txt,0.1,0.01,23545.61741,23687.257289999998,0.13925909996032715,8,2,61,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_2_n25_coor.txt,0.1,0.01,128.10444,169.27759,0.05538201332092285,6,2,100,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_2_n500_coor.txt,0.1,0.01,95014.23709,95033.66367000002,0.4331648349761963,31,2,72,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_2_n50_coor.txt,0.1,0.01,896.04223,919.5345,0.0965280532836914,19,2,88,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_3_n1000_coor.txt,0.1,0.01,368422.40183999995,368438.4141700001,0.949760913848877,30,2,43,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_3_n100_coor.txt,0.1,0.01,3621.73923,3678.27207,0.06530094146728516,8,2,60,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_3_n2000_coor.txt,0.1,0.01,1.46573074247e6,1.4657307424700004e6,2.2694480419158936,53,1,40,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_3_n250_coor.txt,0.1,0.01,23166.84797,23187.640939999994,0.3036959171295166,36,2,70,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_3_n25_coor.txt,0.1,0.01,115.91957,132.31304999999998,0.050579071044921875,16,2,100,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_3_n500_coor.txt,0.1,0.01,93690.57001,93728.46929000002,0.21492981910705566,13,2,50,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_3_n50_coor.txt,0.1,0.01,865.23525,907.65437,0.11500692367553711,16,2,100,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n1000_coor.txt,0.1,0.01,373248.70953,373276.44083,0.8073949813842773,20,2,89,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n100_coor.txt,0.1,0.01,3657.85275,3686.23637,0.10364890098571777,18,2,62,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n2000_coor.txt,0.1,0.01,1.47285337738e6,1.47285337738e6,2.421872854232788,59,1,37,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n250_coor.txt,0.1,0.01,22827.04163,22925.760459999998,0.11979889869689941,7,2,76,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n25_coor.txt,0.1,0.01,125.38528,170.14232999999996,0.05774807929992676,10,2,100,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n500_coor.txt,0.1,0.01,93880.91685,93890.13224,0.5171959400177002,28,2,44,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_4_n50_coor.txt,0.1,0.01,871.7519,898.63146,0.11870789527893066,25,2,96,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n1000_coor.txt,0.1,0.01,367563.05077,367586.2488899998,0.5300219058990479,23,2,35,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n100_coor.txt,0.1,0.01,3764.39408,3790.4643700000006,0.14047598838806152,20,2,92,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n2000_coor.txt,0.1,0.01,1.46215818367e6,1.46215818367e6,10.571335792541504,149,1,88,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n250_coor.txt,0.1,0.01,23175.83509,23212.04055000001,0.2274768352508545,14,2,100,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n25_coor.txt,0.1,0.01,120.88333,169.79957000000002,0.02002692222595215,5,2,51,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n500_coor.txt,0.1,0.01,91557.90914,91569.17542000001,0.5012369155883789,29,2,68,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_5_n50_coor.txt,0.1,0.01,887.17099,908.2362700000001,0.0881350040435791,12,2,83,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n1000_coor.txt,0.1,0.01,372080.25825,372087.9020800001,1.7654731273651123,81,2,49,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n100_coor.txt,0.1,0.01,3478.8325200000004,3493.09231,0.12668085098266602,27,2,60,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n2000_coor.txt,0.1,0.01,1.46712650064e6,1.46712650064e6,3.6989798545837402,88,1,40,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n250_coor.txt,0.1,0.01,23512.633120000002,23551.544659999996,0.12049603462219238,16,2,45,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n25_coor.txt,0.1,0.01,103.70357,124.19507999999999,0.04967999458312988,15,2,100,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n500_coor.txt,0.1,0.01,94260.0515,94293.93231999999,0.2830538749694824,20,2,47,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_6_n50_coor.txt,0.1,0.01,863.58098,896.1698299999999,0.05285000801086426,13,2,64,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n1000_coor.txt,0.1,0.01,370325.21504000004,370359.3376,0.4186251163482666,10,2,48,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n100_coor.txt,0.1,0.01,3689.33299,3717.54388,0.12123584747314453,17,2,100,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n2000_coor.txt,0.1,0.01,1.47199199058e6,1.47199199058e6,1.788450002670288,39,1,38,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n250_coor.txt,0.1,0.01,23161.62165,23178.966450000004,0.20776987075805664,22,2,74,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n25_coor.txt,0.1,0.01,109.2485,143.28530999999998,0.049346208572387695,9,2,94,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n500_coor.txt,0.1,0.01,95948.17962,95966.59586999999,0.19851899147033691,6,2,51,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_7_n50_coor.txt,0.1,0.01,890.5712599999999,926.8012099999992,0.04299807548522949,11,2,38,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n1000_coor.txt,0.1,0.01,376035.85751,376042.91189999995,1.4791700839996338,47,2,42,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n100_coor.txt,0.1,0.01,3473.04468,3504.21763,0.1368110179901123,14,2,94,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n2000_coor.txt,0.1,0.01,1.4724058167400002e6,1.4724058167400002e6,2.1030349731445312,30,1,52,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n250_coor.txt,0.1,0.01,23215.038959999998,23256.59663,0.06385397911071777,8,2,31,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n25_coor.txt,0.1,0.01,120.56654,167.31968,0.0309450626373291,6,2,75,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n500_coor.txt,0.1,0.01,93889.22846,93908.10411,0.4011108875274658,25,2,84,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_8_n50_coor.txt,0.1,0.01,846.8457500000001,864.38339,0.11052393913269043,30,2,57,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n1000_coor.txt,0.1,0.01,371071.87223000004,371085.18267000007,0.95902419090271,27,2,48,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n100_coor.txt,0.1,0.01,3863.74632,3917.6759600000005,0.05089712142944336,6,2,47,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n2000_coor.txt,0.1,0.01,1.46277300511e6,1.4627760260399994e6,2.7120981216430664,39,2,29,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n250_coor.txt,0.1,0.01,22951.738390000002,22996.66542000001,0.3034839630126953,24,2,100,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n25_coor.txt,0.1,0.01,108.92847,135.22906,0.037821054458618164,16,2,74,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n500_coor.txt,0.1,0.01,94927.8357,94963.41762000002,0.1987619400024414,12,2,52,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_9_n50_coor.txt,0.1,0.01,864.85468,876.7974100000001,0.08257794380187988,17,2,85,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n1000_coor.txt,0.1,0.02,360724.22494,360724.22494000004,1.6665210723876953,49,1,40,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n100_coor.txt,0.1,0.02,3509.3019400000003,3513.3608700000004,0.4748039245605469,40,2,100,10,10
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n2000_coor.txt,0.1,0.02,1.39142752321e6,1.3914275232100002e6,1.9061379432678223,20,1,39,200,200
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n250_coor.txt,0.1,0.02,22602.700230000002,22624.227059999997,0.16672897338867188,15,2,60,25,25
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n25_coor.txt,0.1,0.02,123.33878,147.03759,0.02064681053161621,8,2,41,2,2
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n500_coor.txt,0.1,0.02,92780.59877000001,92780.59877000001,1.4562480449676514,42,1,47,50,50
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_10_n50_coor.txt,0.1,0.02,887.0480499999999,899.7076500000001,0.10625600814819336,20,2,67,5,5
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n1000_coor.txt,0.1,0.02,360659.45050000004,360659.45050000004,0.9998409748077393,25,1,55,100,100
fbdp-d-1-thread,true,file_bilevel_diversity_problem,fcard100,CPLEX,600,16,1,data/instance/GKD-d/GKD_d_1_n100_coor.txt,0.1,0.02,3763.9635599999997,3806.98965,0.08518314361572266,8,2,76,10,10
