name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,n,s,b,seed,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2000,20,0.3,138,1.1103684845397756e8,1.110368484539776e8,0.8025510311126709,24,2,0,1098,1097
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2000,20,0.3,139,1.085277901919156e8,1.085277901919156e8,0.6419479846954346,9,2,0,1088,1087
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2000,20,0.3,140,1.0890709853643018e8,1.089070985364305e8,0.5249431133270264,5,1,0,1090,1090
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2500,20,0.3,141,1.6789839926659963e8,1.6789839926659963e8,1.4425430297851562,16,3,0,1354,1352
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2500,20,0.3,142,1.6999837275673786e8,1.6999837275673786e8,0.5755250453948975,4,2,0,1361,1360
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2500,20,0.3,143,1.7456614868316692e8,1.7456614868316692e8,2.3486509323120117,19,3,0,1382,1380
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2500,20,0.3,144,1.716011092119243e8,1.7160110921192446e8,0.7023360729217529,12,2,0,1366,1365
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,2500,20,0.3,145,1.745656006116927e8,1.745656006116927e8,1.5542230606079102,22,3,0,1378,1376
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,3000,20,0.3,146,2.4410193706481165e8,2.441019370648119e8,2.9544930458068848,24,3,0,1631,1629
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,3000,20,0.3,147,2.4775753075216854e8,2.477575307521687e8,0.5778791904449463,6,2,0,1643,1642
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,3000,20,0.3,148,2.434079004284544e8,2.434079004284544e8,1.7744829654693604,17,3,0,1631,1629
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,3000,20,0.3,149,2.462888640622253e8,2.4628886406222537e8,0.6814041137695312,10,2,0,1641,1640
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard,CPLEX,600,16,1,3000,20,0.3,150,2.4875710397012344e8,2.487571039701239e8,1.0020101070404053,12,2,0,1650,1649
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.2,1,5.269279954946648e6,5.269279954946653e6,1.7710340023040771,31,4,14,435,432
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.2,2,5.3192835391625315e6,5.3192835391625315e6,1.8980929851531982,16,5,10,443,439
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.2,3,5.852697451078176e6,5.852697451078176e6,1.8094429969787598,19,4,15,460,457
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.2,4,5.141215247080668e6,5.141215247080668e6,2.1630589962005615,196,6,14,439,434
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.2,5,5.157366288599926e6,5.157366288599927e6,2.299849033355713,87,5,16,438,434
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.2,6,1.2250495327152606e7,1.2250495327152861e7,6.255831003189087,64,9,27,679,671
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.2,7,1.2057592321770197e7,1.2057592321770197e7,3.0873868465423584,45,7,16,669,663
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.2,8,1.217015339349693e7,1.2170153393496936e7,4.664682149887085,60,8,21,675,668
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.2,9,1.2250426273658298e7,1.2250426273658298e7,4.066771984100342,41,7,18,665,659
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.2,10,1.1148429078788945e7,1.1148429078788945e7,5.4566590785980225,62,9,29,649,641
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.2,11,2.2014086970998194e7,2.201408697099824e7,6.757033109664917,62,9,23,902,894
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.2,12,2.1596066605039768e7,2.1596066605039768e7,10.485901117324829,81,11,29,893,883
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.2,13,2.113862183535033e7,2.113862183535033e7,7.9684059619903564,63,9,20,883,875
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.2,14,2.1210485063279323e7,2.1210485063279323e7,9.083243131637573,74,10,22,884,875
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.2,15,2.168990102765223e7,2.168990102765223e7,12.417356014251709,95,12,26,900,890
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.2,16,3.3998255296841666e7,3.399825529684171e7,53.684926986694336,481,14,31,1121,1108
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.2,17,3.491998964226075e7,3.491998964226077e7,10.56088399887085,57,11,24,1131,1121
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.2,18,3.362790227713679e7,3.362790227713679e7,16.225782871246338,89,12,32,1121,1110
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.2,19,3.284527180626694e7,3.2845271806266952e7,18.387964010238647,119,13,37,1109,1097
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.2,20,3.2824848176530804e7,3.2824854874022722e7,23.059633016586304,200,15,37,1111,1097
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.2,21,4.806126891189687e7,4.806126891189695e7,20.63285207748413,89,14,28,1332,1319
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.2,22,4.8476420543825306e7,4.8476420543825306e7,24.463675022125244,98,15,32,1339,1326
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.2,23,4.8415268801940694e7,4.841526880194073e7,16.465916872024536,83,13,28,1345,1333
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.2,24,4.9180879287529945e7,4.9180879287529945e7,18.69235897064209,80,13,26,1344,1332
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.2,25,4.943030257251553e7,4.943030257251553e7,25.908530950546265,101,16,34,1355,1340
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.2,26,1.2552083950881554e7,1.255208395088156e7,0.41533899307250977,20,2,8,444,443
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.2,27,1.1937701261394734e7,1.1937701261394734e7,0.2092609405517578,8,1,10,430,430
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.2,28,1.3093826462796725e7,1.3093826462796725e7,0.9815840721130371,145,3,9,451,450
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.2,29,1.3176364425650086e7,1.3176364425650088e7,0.24210906028747559,9,1,4,451,451
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.2,30,1.2671451599305999e7,1.2671451599305999e7,0.3919830322265625,17,2,7,444,443
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.2,31,2.8437976909424633e7,2.8437976909424633e7,0.7101869583129883,17,2,4,666,665
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.2,32,2.8047713786325134e7,2.8047713786325134e7,0.5520129203796387,16,2,4,660,659
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.2,33,2.8583881712013457e7,2.8583881712013487e7,0.6884441375732422,10,3,6,665,663
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.2,34,2.9693031884022087e7,2.969303188402209e7,0.49117112159729004,6,2,9,681,680
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.2,35,3.0796657250735965e7,3.0796657250735976e7,0.6359682083129883,7,2,4,693,692
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.2,36,5.0745240218759626e7,5.07452402187597e7,2.3697509765625,32,3,8,891,889
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.2,37,5.275375103978799e7,5.275375103978799e7,1.8386480808258057,20,2,4,904,903
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.2,38,5.197991754428031e7,5.197991754428031e7,2.774758815765381,27,4,14,899,897
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.2,39,5.266726693027601e7,5.266726693027601e7,2.209757089614868,28,4,8,900,897
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.2,40,5.087394522506457e7,5.087394522506457e7,0.7994899749755859,10,2,4,890,889
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.2,41,7.89402290987434e7,7.89402290987434e7,1.7281198501586914,26,3,9,1107,1105
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.2,42,7.892828930914623e7,7.892828930914626e7,2.536102056503296,25,3,7,1110,1108
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.2,43,8.024900137629071e7,8.02490013762908e7,1.8263969421386719,25,3,6,1115,1113
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.2,44,7.78895910427444e7,7.78895910427444e7,7.5316009521484375,379,4,10,1101,1099
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.2,45,8.008325401433344e7,8.008325401433344e7,3.0191779136657715,37,4,8,1113,1111
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.2,46,1.1810666804029138e8,1.1810666804029138e8,4.649985074996948,27,4,8,1358,1355
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.2,47,1.1544221983764595e8,1.1544221983764595e8,3.451986074447632,33,4,10,1337,1334
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.2,48,1.170857739889254e8,1.170857739889254e8,3.5225889682769775,14,5,10,1351,1348
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.2,49,1.1661015131091169e8,1.1661015131091169e8,3.334697961807251,30,4,9,1343,1340
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.2,50,1.1524070056200416e8,1.1524070056200428e8,2.794679880142212,22,4,10,1334,1331
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.2,51,1.8504213868223514e7,1.8504213868223514e7,0.3234529495239258,7,2,10,451,450
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.2,52,1.8679647402236115e7,1.867964740223612e7,0.14020895957946777,2,1,4,450,450
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.2,53,1.7729551030396376e7,1.7729551030396376e7,0.1398940086364746,5,1,2,440,440
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.2,54,1.7311380404711507e7,1.7311380404711515e7,0.29106688499450684,6,1,5,436,436
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.2,55,1.872783414903023e7,1.8727834149030235e7,0.14988994598388672,4,1,4,452,452
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.2,56,4.110107118908448e7,4.11010711890845e7,0.40160703659057617,13,1,3,669,669
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.2,57,4.1471811841237426e7,4.1471811841237426e7,0.9245309829711914,17,2,6,673,672
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.2,58,4.147831606769592e7,4.147831606769592e7,0.5572910308837891,14,2,7,673,672
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.2,59,4.041630216430436e7,4.041630216430436e7,0.49783802032470703,10,2,9,665,664
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.2,60,4.239553112131189e7,4.239553112131192e7,0.7122151851654053,21,2,9,680,679
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,20,0.2,61,7.46314607088343e7,7.46314607088343e7,0.8031108379364014,19,2,4,903,902
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,20,0.2,62,7.362478925259659e7,7.36247892525966e7,0.4291870594024658,4,1,2,899,899
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,20,0.2,63,7.394755827697292e7,7.394755827697292e7,0.6492719650268555,10,2,5,898,897
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,20,0.2,64,7.465168899865401e7,7.465168899865401e7,0.4512801170349121,3,1,2,904,904
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,20,0.2,65,6.962664573873386e7,6.962664573873386e7,0.3014218807220459,3,1,2,871,871
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,20,0.2,66,1.1571837916463354e8,1.1571837916463354e8,1.95090913772583,13,2,5,1124,1123
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,20,0.2,67,1.1800966736722586e8,1.1800966736722586e8,0.9404139518737793,14,2,4,1133,1132
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,20,0.2,68,1.1480819835543294e8,1.1480819835543294e8,0.5255289077758789,4,1,3,1119,1119
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,20,0.2,69,1.1416945611417462e8,1.1416945611417462e8,1.1399829387664795,8,2,4,1119,1118
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,20,0.2,70,1.1486767059956023e8,1.1486767059956023e8,1.1001641750335693,7,2,4,1124,1123
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,20,0.2,71,1.6277186504458702e8,1.6277186504458702e8,3.7122302055358887,34,3,6,1334,1332
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,20,0.2,72,1.6483912633753258e8,1.6483912633753258e8,1.642251968383789,15,2,5,1342,1341
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,20,0.2,73,1.6704786085537845e8,1.6704786085537845e8,1.1280438899993896,9,2,4,1349,1348
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,20,0.2,74,1.6712787442618084e8,1.6712787442618096e8,2.0633699893951416,22,3,7,1352,1350
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,20,0.2,75,1.6364591118374828e8,1.6364591118374828e8,1.8985960483551025,12,2,4,1337,1336
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.3,76,7.801049790127728e6,7.801049790127728e6,1.649683952331543,37,6,14,540,535
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.3,77,7.690783455851824e6,7.690783455851852e6,2.780965805053711,47,8,25,538,531
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.3,78,7.982680557033532e6,7.982680557033539e6,2.679131031036377,98,7,18,546,540
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.3,79,8.385143670011432e6,8.385143670011437e6,1.0852930545806885,25,6,13,554,549
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,2,0.3,80,7.854549883717103e6,7.854549883717109e6,2.480623960494995,124,7,17,534,528
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.3,81,1.8259007150570568e7,1.825900715057057e7,5.457458972930908,70,9,27,820,812
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.3,82,1.7912213810357258e7,1.791221381035726e7,6.201596975326538,70,10,30,818,809
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.3,83,1.8190040404025573e7,1.8190040404025577e7,3.668750047683716,51,8,18,820,813
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.3,84,1.832740572325573e7,1.8327405723255735e7,4.957903146743774,57,10,23,830,821
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,2,0.3,85,1.8007190540254235e7,1.8007190540254235e7,6.184951066970825,73,10,22,821,812
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.3,86,3.386844553600172e7,3.386844553600178e7,9.194607019424438,119,11,23,1116,1106
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.3,87,3.275274390198085e7,3.275274390198086e7,7.121800184249878,68,11,24,1096,1086
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.3,88,3.2137518139850616e7,3.2137518139850616e7,11.973106145858765,198,9,21,1094,1086
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.3,89,3.244512297706557e7,3.244512297706557e7,9.723335027694702,77,13,29,1103,1091
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,2,0.3,90,3.189945408340563e7,3.189945408340567e7,12.348737001419067,84,14,31,1085,1072
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.3,91,4.980034564584851e7,4.980034564584851e7,19.69949197769165,125,15,34,1366,1352
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.3,92,4.8503579110411644e7,4.850357911041173e7,24.5795419216156,137,16,38,1343,1328
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.3,93,5.030764912299893e7,5.030764912299893e7,29.07449197769165,118,18,38,1369,1353
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.3,94,5.004928962442549e7,5.004931873690088e7,22.38115692138672,119,16,37,1359,1344
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,2,0.3,95,5.091282691803825e7,5.091282691803825e7,21.372910976409912,107,16,35,1365,1350
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.3,96,7.2677661048867e7,7.2677661048867e7,31.89462184906006,136,20,42,1647,1628
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.3,97,7.143015121602523e7,7.143015121602523e7,55.54933500289917,186,23,50,1626,1604
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.3,98,7.200552526143669e7,7.200554130722032e7,30.26100492477417,120,18,38,1631,1614
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.3,99,7.293691679806536e7,7.293691679806556e7,32.152178049087524,143,17,35,1649,1633
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,2,0.3,100,7.289494110207132e7,7.289494110207133e7,27.0829439163208,102,16,33,1639,1624
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.3,101,1.9592151860194046e7,1.959216543816824e7,0.36830902099609375,12,2,5,551,550
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.3,102,1.9195498919339374e7,1.9195498919339377e7,0.45653510093688965,13,2,4,549,548
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.3,103,1.9116463159246113e7,1.9116463159246113e7,0.286301851272583,10,2,4,547,546
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.3,104,1.9882936971453894e7,1.9882936971453894e7,0.3313570022583008,12,2,7,556,555
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,10,0.3,105,1.8938003694441065e7,1.8938003694441065e7,0.3544321060180664,18,2,4,542,541
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.3,106,4.300933735797998e7,4.300933735798002e7,0.44117116928100586,10,2,8,820,819
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.3,107,4.213828261866429e7,4.2138282618664324e7,0.8172688484191895,15,3,8,810,808
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.3,108,4.409893048321037e7,4.409893048321037e7,1.2496159076690674,29,3,8,829,827
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.3,109,4.2242649552641004e7,4.224264955264101e7,0.9741940498352051,13,2,4,812,811
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,10,0.3,110,4.220336102656436e7,4.220336102656437e7,0.7365260124206543,18,3,11,814,812
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.3,111,7.6114611437345e7,7.611461143734506e7,2.0923118591308594,26,3,6,1089,1087
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.3,112,7.686303487231639e7,7.686304375187911e7,3.1916699409484863,140,3,6,1091,1089
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.3,113,7.855799248195195e7,7.855799248195195e7,1.173504114151001,13,3,8,1107,1105
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.3,114,7.767092679991141e7,7.767092679991141e7,1.6669061183929443,24,3,6,1098,1096
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2000,10,0.3,115,7.687014083760497e7,7.687014083760497e7,3.671274185180664,38,4,9,1093,1091
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.3,116,1.2275748338520834e8,1.2275748338520834e8,1.7162010669708252,27,4,8,1381,1378
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.3,117,1.1956128929430927e8,1.1956128929430927e8,2.4177958965301514,27,5,11,1365,1361
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.3,118,1.201124770350612e8,1.2011252925186493e8,3.1262478828430176,33,5,11,1365,1361
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.3,119,1.2032710160909973e8,1.2032710160909973e8,1.9963669776916504,24,4,8,1368,1365
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,2500,10,0.3,120,1.2134551707072179e8,1.2134551707072183e8,1.8154778480529785,16,4,8,1374,1371
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.3,121,1.7116122799047607e8,1.7116124595906574e8,5.572879076004028,46,5,10,1637,1633
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.3,122,1.7313919673358932e8,1.7313919673358932e8,4.636479139328003,34,6,13,1643,1638
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.3,123,1.7222741839042625e8,1.7222741839042625e8,4.186441898345947,25,4,8,1635,1632
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.3,124,1.7751533040753883e8,1.7751533040753883e8,4.474303960800171,51,4,8,1662,1659
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,3000,10,0.3,125,1.724507082396824e8,1.724507082396824e8,3.694943904876709,50,4,8,1636,1633
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.3,126,2.7010590572384294e7,2.7010590572384294e7,0.1536388397216797,5,1,2,542,542
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.3,127,2.7655861388075992e7,2.7655861388075992e7,0.15630292892456055,9,1,2,548,548
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.3,128,2.725281651807447e7,2.7252816518074475e7,0.47626304626464844,13,2,12,545,544
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.3,129,2.790472855268482e7,2.790472855268482e7,0.14128589630126953,5,1,4,551,551
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1000,20,0.3,130,2.7507918072734702e7,2.7507918072734702e7,0.2738659381866455,6,2,6,548,548
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.3,131,6.118838703769565e7,6.118838703769565e7,1.0101189613342285,21,3,7,818,817
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.3,132,6.275264618868281e7,6.275264618868281e7,0.6873469352722168,5,1,2,826,826
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.3,133,6.191162293795692e7,6.191162293795692e7,0.6644091606140137,12,1,5,822,822
rcdp-1-thread,true,random_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,1500,20,0.3,134,6.1055035581011124e7,6.1055035581011124e7,0.5916948318481445,4,1,2,814,814
