name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,filename,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_48_n150_b02_m45.txt,261963.2,261963.20000000007,0.06608295440673828,6,6,0,67,67
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_48_n150_b03_m45.txt,382096.8,382096.80000000016,0.09950995445251465,8,8,0,80,80
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_49_n150_b02_m45.txt,378083.60000000003,378083.6000000001,0.047625064849853516,6,6,0,65,65
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_49_n150_b03_m45.txt,596741.8,596741.7999999999,0.013481855392456055,3,3,0,82,82
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_50_n150_b02_m45.txt,296146.6,296146.6,0.010338068008422852,3,3,0,69,69
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_50_n150_b03_m45.txt,413492.20000000007,413492.1999999999,0.020596027374267578,4,4,0,82,82
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_01_n500_b02_m50.txt,313330.8,313330.7999999945,0.08629703521728516,4,4,0,220,220
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_01_n500_b03_m50.txt,485853.69999999995,485853.69999999565,0.7457959651947021,5,5,0,275,275
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_02_n500_b02_m50.txt,326183.1,326183.1000000001,0.0916740894317627,5,5,0,225,225
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_02_n500_b03_m50.txt,471292.0,471292.00000000006,0.044297218322753906,3,3,0,268,268
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_03_n500_b02_m50.txt,313340.69999999995,313340.69999999995,0.09116601943969727,4,4,0,220,220
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_03_n500_b03_m50.txt,484215.50000000006,484215.5000000001,0.0583949089050293,3,3,0,274,274
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_04_n500_b02_m50.txt,317258.3,317258.3000000001,0.15225005149841309,4,4,0,222,222
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_04_n500_b03_m50.txt,506074.0,506073.9999999998,0.04455900192260742,3,3,0,280,279
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_05_n500_b02_m50.txt,302009.0,302008.9999999999,0.10283279418945312,4,4,0,216,215
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_05_n500_b03_m50.txt,507442.10000000003,507442.0999999999,0.10822606086730957,5,5,0,278,278
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_06_n500_b02_m50.txt,319428.8,319428.8,0.09696102142333984,4,4,0,223,223
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_06_n500_b03_m50.txt,473681.00000000006,473680.99999999965,0.042294979095458984,3,3,0,270,270
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_07_n500_b02_m50.txt,311124.4,311124.4000000002,0.12484216690063477,5,5,0,218,218
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_07_n500_b03_m50.txt,451019.50000000006,451019.49999999977,0.3121781349182129,4,4,0,266,265
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_08_n500_b02_m50.txt,324261.5,324261.4999999998,0.15882205963134766,5,5,0,225,225
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_08_n500_b03_m50.txt,491139.89999999997,491139.90000000043,0.45404505729675293,5,5,0,276,275
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_09_n500_b02_m50.txt,289772.3,289772.3000000001,0.11109805107116699,5,5,0,214,214
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_09_n500_b03_m50.txt,475472.8,475472.7999999998,0.180711030960083,6,6,0,273,273
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_10_n500_b02_m50.txt,317424.10000000003,317424.0999999999,0.13348698616027832,3,3,0,223,222
fcdp-1-thread,true,file_capacitated_diversity_problem,repoa,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_10_n500_b03_m50.txt,520751.7,520751.6999999976,0.12148284912109375,5,5,0,284,284
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_11_n50_b02_m5.txt,36982.3,36982.30000000001,0.9146950244903564,4,1,0,23,23
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_11_n50_b03_m5.txt,47759.0,47759.0,0.8708419799804688,15,1,0,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_12_n50_b02_m5.txt,36521.100000000006,36521.100000000006,0.8157639503479004,2,1,0,21,21
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_12_n50_b03_m5.txt,67882.1,67882.1,0.7780430316925049,9,1,0,28,28
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_13_n50_b02_m5.txt,17907.8,17907.800000000003,0.7113509178161621,3,1,0,20,20
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_13_n50_b03_m5.txt,32206.3,32206.3,0.7177419662475586,7,1,0,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_14_n50_b02_m5.txt,21015.8,21015.8,0.7039930820465088,3,1,0,22,22
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_14_n50_b03_m5.txt,28745.300000000003,28745.300000000003,0.6953999996185303,2,1,0,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_15_n50_b02_m5.txt,41847.7,41847.7,0.6885530948638916,7,1,0,24,24
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_15_n50_b03_m5.txt,49365.3,49365.3,0.6714580059051514,3,1,0,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_16_n50_b02_m15.txt,21699.7,21699.7,0.6738359928131104,4,1,0,23,23
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_16_n50_b03_m15.txt,27355.9,27355.9,0.7119598388671875,5,1,0,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_17_n50_b02_m15.txt,12360.8,12360.8,0.680966854095459,7,1,0,21,21
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_17_n50_b03_m15.txt,20972.9,20972.9,0.7129719257354736,3,1,0,27,27
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_18_n50_b02_m15.txt,29555.9,29555.900000000005,0.6939089298248291,9,1,0,23,23
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_18_n50_b03_m15.txt,40045.1,40045.100000000006,0.7046980857849121,6,1,0,27,27
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_19_n50_b02_m15.txt,36888.8,36888.8,0.010694026947021484,1,1,0,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_19_n50_b03_m15.txt,33045.7,33045.700000000004,0.024744033813476562,8,1,0,24,24
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_20_n50_b02_m15.txt,22757.9,22757.9,0.020496845245361328,10,1,0,20,20
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_20_n50_b03_m15.txt,46442.6,46442.600000000006,0.009470939636230469,2,1,0,28,28
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_41_n150_b02_m15.txt,409849.60000000003,409849.60000000003,0.033323049545288086,7,1,0,67,67
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_41_n150_b03_m15.txt,585019.5000000001,585019.5000000001,0.014840841293334961,2,1,0,81,81
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_42_n150_b02_m15.txt,204811.59999999998,204811.59999999998,0.06858587265014648,9,2,0,63,62
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_42_n150_b03_m15.txt,303941.4,303941.4,0.04466700553894043,10,1,0,75,75
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_43_n150_b02_m15.txt,184548.19999999998,184548.19999999998,0.025417089462280273,3,1,0,63,63
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_43_n150_b03_m15.txt,278268.3,278268.30000000005,0.024106979370117188,4,1,0,78,78
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_44_n150_b02_m15.txt,231014.9,231014.9,0.019305944442749023,3,1,0,62,62
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_44_n150_b03_m15.txt,391064.5,391064.5,0.02416396141052246,4,1,0,80,80
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_45_n150_b02_m15.txt,268675.60000000003,268675.60000000003,0.03493499755859375,8,1,0,65,65
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_45_n150_b03_m15.txt,414013.7,414013.70000000024,0.017781972885131836,2,1,0,81,81
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_46_n150_b02_m45.txt,323408.9,323408.9,0.03663492202758789,7,1,0,68,68
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_46_n150_b03_m45.txt,449983.1,449983.10000000027,0.013423919677734375,2,1,0,80,80
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_47_n150_b02_m45.txt,389015.6,389015.60000000003,0.020296096801757812,4,1,0,66,66
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_47_n150_b03_m45.txt,557837.2000000001,557837.2000000001,0.02018904685974121,2,1,0,79,79
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_48_n150_b02_m45.txt,261963.19999999998,261963.20000000004,0.03915715217590332,10,1,0,67,67
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_48_n150_b03_m45.txt,382096.8,382096.8,0.03218388557434082,7,1,0,80,80
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_49_n150_b02_m45.txt,378083.60000000003,378083.60000000003,0.02797412872314453,4,1,0,65,65
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_49_n150_b03_m45.txt,596741.8,596741.8,0.015264034271240234,2,1,0,82,82
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_50_n150_b02_m45.txt,296146.6,296146.60000000003,0.011927127838134766,2,1,0,69,69
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_50_n150_b03_m45.txt,413492.20000000007,413492.20000000007,0.019704103469848633,3,1,0,82,82
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_01_n500_b02_m50.txt,313330.8,313330.80000000016,0.06185102462768555,4,1,0,220,220
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_01_n500_b03_m50.txt,485853.69999999995,485853.7,0.2551431655883789,5,1,0,275,275
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_02_n500_b02_m50.txt,326183.1,326183.1000000001,0.04545283317565918,3,1,0,225,225
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_02_n500_b03_m50.txt,471291.99999999994,471292.00000000023,0.060621023178100586,4,1,0,268,268
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_03_n500_b02_m50.txt,313340.69999999995,313340.69999999995,0.07051610946655273,3,1,0,220,220
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_03_n500_b03_m50.txt,484215.5,484215.5000000001,0.05399012565612793,2,1,0,274,274
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_04_n500_b02_m50.txt,317258.29999999766,317258.3000000001,0.12074899673461914,3,1,0,222,222
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_04_n500_b03_m50.txt,506073.99999999977,506074.0,0.08935189247131348,5,2,0,280,279
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_05_n500_b02_m50.txt,302009.0,302009.0,0.13804411888122559,8,2,0,216,215
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_05_n500_b03_m50.txt,507442.10000000003,507442.10000000003,0.052413225173950195,5,1,0,278,278
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_06_n500_b02_m50.txt,319428.8,319428.8,0.10470390319824219,9,1,0,223,223
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_06_n500_b03_m50.txt,473680.99999999994,473680.99999999994,0.03768491744995117,2,1,0,270,270
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_07_n500_b02_m50.txt,311124.4,311124.4,0.08550095558166504,9,1,0,218,218
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_07_n500_b03_m50.txt,451019.50000000006,451019.50000000006,0.2380509376525879,7,2,0,266,265
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_08_n500_b02_m50.txt,324261.5,324261.5,0.10999798774719238,9,1,0,225,225
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_08_n500_b03_m50.txt,491139.9,491139.90000000014,0.22654294967651367,7,2,0,276,275
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_09_n500_b02_m50.txt,289772.3,289772.3,0.053713083267211914,4,1,0,214,214
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_09_n500_b03_m50.txt,475472.8,475472.8,0.060955047607421875,5,1,0,273,273
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_10_n500_b02_m50.txt,317424.10000000003,317424.10000000015,0.16149306297302246,6,2,0,223,222
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-c_10_n500_b03_m50.txt,520751.69999999995,520751.69999999995,0.09706807136535645,12,1,0,284,284
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_11_n50_b02_m5.txt,36982.3,36982.30000000001,1.0013768672943115,8,1,2,23,23
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_11_n50_b03_m5.txt,47759.0,47759.0,1.2636699676513672,58,2,149,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_12_n50_b02_m5.txt,36521.100000000006,36521.100000000006,0.977769136428833,3,1,18,21,21
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_12_n50_b03_m5.txt,67882.1,67882.1,1.1203927993774414,35,2,63,28,28
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_13_n50_b02_m5.txt,17907.8,17907.800000000003,0.9901189804077148,3,1,14,20,20
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_13_n50_b03_m5.txt,32206.3,32206.3,0.9666049480438232,6,1,15,26,26
fcdp-1-thread,true,file_capacitated_diversity_problem,fcard50,CPLEX,600,16,1,data/instance/CDP (Const.)/GKD-b_14_n50_b02_m5.txt,21015.8,21015.8,1.0702331066131592,10,2,29,22,22
