name,run,generator,solver,optimizer,timelimit,workers,optimizer_threads,filename,obj_value,best_bound,run_time,num_cuts,num_iterations,num_lp_cuts,max_cardinality,sol_cardinality
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_11_n50_b02_m5_k02.txt,77088.2,77088.2,0.7978649139404297,7,7,0,33,33
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_11_n50_b02_m5_k03.txt,120580.2,120580.19999999998,0.18248391151428223,6,6,0,41,41
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_11_n50_b03_m5_k02.txt,50251.5,50251.50000000001,0.04989886283874512,3,3,0,27,27
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_11_n50_b03_m5_k03.txt,102485.59999999999,102485.59999999999,0.03481912612915039,4,4,0,38,38
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_12_n50_b02_m5_k02.txt,99272.9,99272.9,0.03590893745422363,4,4,0,34,34
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_12_n50_b02_m5_k03.txt,151438.5,151438.50000000003,0.04759693145751953,5,5,0,42,42
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_12_n50_b03_m5_k02.txt,66867.09999999999,66867.1,0.03967595100402832,3,3,0,28,28
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_12_n50_b03_m5_k03.txt,129995.39999999998,129995.40000000001,0.023553133010864258,3,3,0,39,39
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_13_n50_b02_m5_k02.txt,46625.4,46625.399999999994,0.01506805419921875,3,3,0,31,31
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_13_n50_b02_m5_k03.txt,78075.4,78075.40000000001,0.07128190994262695,4,4,0,41,41
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_13_n50_b03_m5_k02.txt,-Inf,Inf,0.003999948501586914,0,0,0,0,0
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_13_n50_b03_m5_k03.txt,59327.299999999996,59327.29999999999,0.03918099403381348,3,3,0,35,35
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_14_n50_b02_m5_k02.txt,47222.9,47222.9,0.05611395835876465,4,4,0,33,33
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_14_n50_b02_m5_k03.txt,74888.59999999999,74888.6,0.03041815757751465,3,3,0,41,41
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_14_n50_b03_m5_k02.txt,28387.0,28387.000000000007,0.04194808006286621,4,4,0,25,25
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_14_n50_b03_m5_k03.txt,61783.4,61783.4,0.05668807029724121,4,4,0,37,37
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_15_n50_b02_m5_k02.txt,78901.9,78901.90000000001,0.029586076736450195,4,4,0,33,33
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_15_n50_b02_m5_k03.txt,128691.8,128691.8,0.02766704559326172,3,3,0,42,42
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_15_n50_b03_m5_k02.txt,48342.09999999999,48342.100000000006,0.15933489799499512,7,7,0,26,26
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_15_n50_b03_m5_k03.txt,109760.70000000001,109760.70000000001,0.021040916442871094,3,3,0,39,39
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_16_n50_b02_m15_k02.txt,38361.5,38361.49999999999,0.08511996269226074,6,6,0,31,31
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_16_n50_b02_m15_k03.txt,66270.6,66270.59999999999,0.03448200225830078,3,3,0,41,41
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_16_n50_b03_m15_k02.txt,-Inf,Inf,0.0038950443267822266,0,0,0,0,0
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_16_n50_b03_m15_k03.txt,47920.899999999994,47920.899999999994,0.03217196464538574,4,4,0,35,35
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_17_n50_b02_m15_k02.txt,25919.0,25918.999999999996,0.10788393020629883,7,7,0,30,30
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_17_n50_b02_m15_k03.txt,43306.299999999996,43306.3,0.09806609153747559,6,6,0,39,39
fgdp-1-thread,true,file_generalized_diversity_problem,repoa,CPLEX,600,16,1,data/instance/GDP (Const.)/GKD-b_17_n50_b03_m15_k02.txt,-Inf,Inf,0.0042018890380859375,0,0,0,0,0
