cdp_GKD-b_47_n150_b02_m45_2_fcard_True,600.0,fcard,True,0.24303293228149414,389015.6,389015.6,1,2,12
cdp_GKD-b_45_n150_b02_m15_2_fcard_rootonly,600.0,fcard,rootonly,0.27165889739990234,268675.6,268675.6,1,3,14
cdp_GKD-c_08_n500_b02_m50_2_repoa_True,600.0,repoa,True,0.3386111259460449,324278.47737226274,324278.47737226274,1,2,2
cdp_GKD-b_41_n150_b02_m15_2_fcard_rootonly,600.0,fcard,rootonly,0.38826656341552734,409849.6,409849.6,1,6,21
cdp_GKD-b_45_n150_b02_m15_2_fcard_True,600.0,fcard,True,0.25519847869873047,268675.6,268675.6,1,3,14
cdp_GKD-b_41_n150_b02_m15_2_fcard_True,600.0,fcard,True,0.2441573143005371,409849.6,409849.6,1,6,21
cdp_GKD-c_08_n500_b02_m50_2_fcard_False,600.0,fcard,False,0.3960583209991455,324261.5,324261.5,1,0,28
cdp_GKD-c_08_n500_b02_m50_2_fcard_rootonly,600.0,fcard,rootonly,0.3246133327484131,324261.5,324261.5,1,2,20
cdp_GKD-c_08_n500_b02_m50_2_fcard_True,600.0,fcard,True,0.23457098007202148,324261.5,324261.5,1,2,20
cdp_GKD-b_18_n50_b03_m15_3_quad_False,600.0,quad,False,64.27207493782043,40045.09999999999,40049.09523640196,0,0,0
cdp_GKD-b_18_n50_b03_m15_3_glover_False,600.0,glover,False,0.19928312301635742,40045.1,40048.30374968606,0,0,0
cdp_GKD-b_44_n150_b02_m15_2_repoa_False,600.0,repoa,False,0.056699514389038086,231014.89999999997,231014.89999999997,2,0,3
cdp_GKD-b_44_n150_b02_m15_2_repoa_rootonly,600.0,repoa,rootonly,0.13936519622802734,231014.89999999997,231014.89999999997,2,6,3
cdp_GKD-b_44_n150_b02_m15_2_repoa_True,600.0,repoa,True,0.21034741401672363,231014.89999999997,231014.89999999997,2,7,3
cdp_GKD-b_44_n150_b02_m15_2_fcard_False,600.0,fcard,False,0.08921504020690918,231014.90000000002,231014.90000000002,1,0,13
cdp_GKD-b_44_n150_b02_m15_2_fcard_rootonly,600.0,fcard,rootonly,0.18257570266723633,231014.90000000002,231014.90000000002,1,4,12
cdp_GKD-b_44_n150_b02_m15_2_fcard_True,600.0,fcard,True,0.18886590003967285,231014.90000000002,231014.90000000002,1,4,12
cdp_GKD-b_14_n50_b03_m5_3_quad_False,600.0,quad,False,163.3576591014862,28745.300000000017,28748.173927750642,0,0,0
cdp_GKD-b_14_n50_b03_m5_3_glover_False,600.0,glover,False,0.2671351432800293,28745.3,28746.16313001929,0,0,0
cdp_GKD-b_15_n50_b03_m5_3_repoa_False,600.0,repoa,False,0.015908241271972656,49365.3,49365.3,2,0,3
cdp_GKD-b_15_n50_b03_m5_3_repoa_rootonly,600.0,repoa,rootonly,0.03078293800354004,49365.3,49365.3,2,3,3
cdp_GKD-b_15_n50_b03_m5_3_repoa_True,600.0,repoa,True,0.029790401458740234,49365.3,49365.3,2,4,3
cdp_GKD-b_15_n50_b03_m5_3_fcard_False,600.0,fcard,False,0.016417980194091797,49365.3,49365.3,1,0,12
cdp_GKD-b_15_n50_b03_m5_3_fcard_rootonly,600.0,fcard,rootonly,0.04408526420593262,49365.3,49365.3,1,6,9
cdp_GKD-b_15_n50_b03_m5_3_fcard_True,600.0,fcard,True,0.04667949676513672,49365.3,49365.3,1,6,9
cdp_GKD-b_15_n50_b03_m5_3_quad_False,600.0,quad,False,138.5130660533905,49365.30000000001,49370.21759788661,0,0,0
cdp_GKD-b_15_n50_b03_m5_3_glover_False,600.0,glover,False,0.8003799915313721,49365.3,49365.3,0,0,0
cdp_GKD-c_04_n500_b02_m50_2_repoa_False,600.0,repoa,False,0.09174370765686035,317281.8999999998,317281.8999999998,2,0,3
cdp_GKD-c_04_n500_b02_m50_2_repoa_rootonly,600.0,repoa,rootonly,0.09731674194335938,317278.016473318,317278.016473318,1,2,2
cdp_GKD-c_04_n500_b02_m50_2_repoa_True,600.0,repoa,True,0.0824441909790039,317278.016473318,317278.016473318,1,2,2
cdp_GKD-c_04_n500_b02_m50_2_fcard_False,600.0,fcard,False,0.16408133506774902,317258.1000000001,317258.3000000001,1,0,11
cdp_GKD-c_04_n500_b02_m50_2_fcard_rootonly,600.0,fcard,rootonly,0.1928250789642334,317258.1000000001,317258.29999999976,1,2,12
cdp_GKD-c_04_n500_b02_m50_2_fcard_True,600.0,fcard,True,0.13253498077392578,317258.1000000001,317258.29999999976,1,2,12
cdp_GKD-b_45_n150_b03_m15_3_quad_False,600.0,quad,False,600.0011100769043,414013.7000000002,501573.8089557659,0,0,0
cdp_GKD-b_47_n150_b02_m45_2_quad_False,600.0,quad,False,600.0008449554443,389015.6000000016,513011.3659952038,0,0,0
cdp_GKD-b_50_n150_b03_m45_3_quad_False,600.0,quad,False,600.0013580322266,413492.19999999995,502410.25470478606,0,0,0
cdp_GKD-b_41_n150_b02_m15_2_quad_False,600.0,quad,False,600.0005428791046,409849.60000000073,521724.87332207296,0,0,0
cdp_GKD-b_45_n150_b02_m15_2_quad_False,600.0,quad,False,600.0010378360748,268675.6000000006,358332.7278830739,0,0,0
cdp_GKD-c_08_n500_b02_m50_2_quad_False,600.0,quad,False,600.008040189743,324261.50000000035,326876.2932067934,0,0,0
cdp_GKD-b_50_n150_b03_m45_3_glover_False,600.0,glover,False,3.5668938159942627,413492.19999999995,413492.19999999984,0,0,0
cdp_GKD-b_41_n150_b03_m15_3_repoa_False,600.0,repoa,False,0.02367877960205078,585019.4999999999,585019.4999999999,2,0,3
